0;1;watt2,0,Left;watt4,0
0;2;watt2,1,Left;watt4,0
0;3;watt2,2,Left;watt4,0
3;4;watt1,0,Bottom;watt4,0;watt2,2,Left
3;5;watt1,1,Bottom;watt4,0;watt2,2,Left
3;6;watt1,2,Bottom;watt4,0;watt2,2,Left
3;7;watt1,3,Bottom;watt4,0;watt2,2,Left
3;8;watt1,4,Bottom;watt4,0;watt2,2,Left
3;9;watt1,5,Bottom;watt4,0;watt2,2,Left
3;10;watt1,6,Bottom;watt4,0;watt2,2,Left
3;11;watt1,7,Bottom;watt4,0;watt2,2,Left
3;12;watt1,0,Right;watt4,0;watt2,2,Left
3;13;watt1,1,Right;watt4,0;watt2,2,Left
3;14;watt1,2,Right;watt4,0;watt2,2,Left
321;356;watt0,6,Parallel;watt4,0;watt2,2,Left;watt5,0,Right
321;357;watt0,7,Parallel;watt4,0;watt2,2,Left;watt5,0,Right
321;358;watt1,7,Bottom;watt4,0;watt2,2,Left;watt5,0,Right
321;359;watt1,7,Top;watt4,0;watt2,2,Left;watt5,0,Right
321;360;watt1,7,Parallel;watt4,0;watt2,2,Left;watt5,0,Right
256;361;watt3,0,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;362;watt3,1,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;363;watt3,2,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;364;watt3,3,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;365;watt3,4,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;366;watt3,5,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;367;watt3,6,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;368;watt3,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;369;watt3,0,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;370;watt3,1,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;371;watt3,2,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;372;watt3,3,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;373;watt3,4,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;374;watt3,5,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;375;watt3,6,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
256;376;watt3,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt5,0,Right
376;377;watt5,1,Bottom;watt4,0;watt2,2,Left
376;378;watt5,2,Bottom;watt4,0;watt2,2,Left
376;379;watt5,3,Bottom;watt4,0;watt2,2,Left
376;380;watt5,4,Bottom;watt4,0;watt2,2,Left
376;381;watt5,5,Bottom;watt4,0;watt2,2,Left
376;382;watt5,6,Bottom;watt4,0;watt2,2,Left
376;383;watt5,7,Bottom;watt4,0;watt2,2,Left
376;384;watt5,1,Right;watt4,0;watt2,2,Left
376;385;watt5,2,Right;watt4,0;watt2,2,Left
376;386;watt5,3,Right;watt4,0;watt2,2,Left
376;387;watt5,4,Right;watt4,0;watt2,2,Left
376;388;watt5,5,Right;watt4,0;watt2,2,Left
388;389;watt1,7,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;390;watt1,7,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;391;watt1,7,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;392;watt0,0,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;393;watt0,1,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;394;watt0,2,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;395;watt0,3,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;396;watt0,4,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;397;watt0,5,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;398;watt0,6,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;399;watt0,7,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;400;watt0,0,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;401;watt0,1,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;402;watt0,2,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;403;watt0,3,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;404;watt0,4,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;405;watt0,5,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;406;watt0,6,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;407;watt0,7,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;408;watt0,0,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;409;watt0,1,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;410;watt0,2,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;411;watt0,3,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;412;watt0,4,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;413;watt0,5,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;414;watt0,6,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;415;watt0,7,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;416;watt3,0,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;417;watt3,1,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;418;watt3,2,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;419;watt3,3,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;420;watt3,4,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;421;watt3,5,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;422;watt3,6,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;423;watt3,7,Bottom;watt4,0;watt2,2,Left;watt5,5,Right
388;424;watt3,0,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;425;watt3,1,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;426;watt3,2,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;427;watt3,3,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;428;watt3,4,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;429;watt3,5,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;430;watt3,6,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;431;watt3,7,Top;watt4,0;watt2,2,Left;watt5,5,Right
388;432;watt3,0,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;433;watt3,1,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;434;watt3,2,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;435;watt3,3,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;436;watt3,4,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;437;watt3,5,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;438;watt3,6,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
388;439;watt3,7,Parallel;watt4,0;watt2,2,Left;watt5,5,Right
439;440;watt5,6,Bottom;watt4,0;watt2,2,Left
439;441;watt5,7,Bottom;watt4,0;watt2,2,Left
439;442;watt5,6,Right;watt4,0;watt2,2,Left
442;443;watt1,7,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;444;watt1,7,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;445;watt1,7,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;446;watt0,0,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;447;watt0,1,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;448;watt0,2,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;449;watt0,3,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;450;watt0,4,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;451;watt0,5,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;452;watt0,6,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;453;watt0,7,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;454;watt0,0,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;455;watt0,1,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;456;watt0,2,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;457;watt0,3,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;458;watt0,4,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;459;watt0,5,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;460;watt0,6,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;461;watt0,7,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;462;watt0,0,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;463;watt0,1,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;464;watt0,2,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;465;watt0,3,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;466;watt0,4,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;467;watt0,5,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;468;watt0,6,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;469;watt0,7,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;470;watt3,0,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;471;watt3,1,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;472;watt3,2,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;473;watt3,3,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;474;watt3,4,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;475;watt3,5,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;476;watt3,6,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;477;watt3,7,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
442;478;watt3,0,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;479;watt3,1,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;480;watt3,2,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;481;watt3,3,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;482;watt3,4,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;483;watt3,5,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;484;watt3,6,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;485;watt3,7,Top;watt4,0;watt2,2,Left;watt5,6,Right
442;486;watt3,0,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;487;watt3,1,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;488;watt3,2,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;489;watt3,3,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;490;watt3,4,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;491;watt3,5,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;492;watt3,6,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
442;493;watt3,7,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
493;494;watt5,7,Bottom;watt4,0;watt2,2,Left
493;495;watt5,7,Right;watt4,0;watt2,2,Left
493;496;watt5,7,Top;watt4,0;watt2,2,Left
493;497;watt5,7,Parallel;watt4,0;watt2,2,Left
493;498;watt1,7,Bottom;watt4,0;watt2,2,Left
493;499;watt1,7,Right;watt4,0;watt2,2,Left
493;500;watt1,7,Top;watt4,0;watt2,2,Left
493;501;watt1,7,Parallel;watt4,0;watt2,2,Left
493;502;watt0,0,Bottom;watt4,0;watt2,2,Left
502;503;watt5,7,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;504;watt5,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom
502;505;watt5,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom
502;506;watt1,7,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;507;watt1,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom
502;508;watt1,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom
502;509;watt3,0,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;510;watt3,1,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;511;watt3,2,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;512;watt3,3,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;513;watt3,4,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;514;watt3,5,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
502;515;watt3,6,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
515;516;watt5,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
515;517;watt5,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
515;518;watt1,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
515;519;watt1,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
519;520;watt3,7,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
519;521;watt3,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom
519;522;watt3,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom
519;523;watt5,7,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
519;524;watt5,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom
519;525;watt5,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom
519;526;watt1,7,Right;watt4,0;watt2,2,Left;watt0,0,Bottom
519;527;watt1,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom
519;528;watt1,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom
528;529;watt0,1,Bottom;watt4,0;watt2,2,Left
528;530;watt0,2,Bottom;watt4,0;watt2,2,Left
528;531;watt0,3,Bottom;watt4,0;watt2,2,Left
528;532;watt0,4,Bottom;watt4,0;watt2,2,Left
528;533;watt0,5,Bottom;watt4,0;watt2,2,Left
528;534;watt0,6,Bottom;watt4,0;watt2,2,Left
528;535;watt0,7,Bottom;watt4,0;watt2,2,Left
528;536;watt0,1,Right;watt4,0;watt2,2,Left
528;537;watt0,2,Right;watt4,0;watt2,2,Left
528;538;watt0,3,Right;watt4,0;watt2,2,Left
528;539;watt0,4,Right;watt4,0;watt2,2,Left
539;540;watt5,7,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
539;541;watt5,7,Top;watt4,0;watt2,2,Left;watt0,4,Right
539;542;watt5,7,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
539;543;watt1,7,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
539;544;watt1,7,Top;watt4,0;watt2,2,Left;watt0,4,Right
539;545;watt1,7,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
539;546;watt3,0,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
539;547;watt3,1,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
539;548;watt3,2,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
548;549;watt5,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
548;550;watt5,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
548;551;watt1,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
548;552;watt1,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
552;553;watt3,3,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;554;watt3,4,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;555;watt3,5,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;556;watt3,6,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;557;watt3,7,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;558;watt3,3,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;559;watt3,4,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;560;watt3,5,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;561;watt3,6,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;562;watt3,7,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;563;watt3,3,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;564;watt3,4,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;565;watt3,5,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;566;watt3,6,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;567;watt3,7,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;568;watt5,7,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;569;watt5,7,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;570;watt5,7,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
552;571;watt1,7,Bottom;watt4,0;watt2,2,Left;watt0,4,Right
552;572;watt1,7,Top;watt4,0;watt2,2,Left;watt0,4,Right
552;573;watt1,7,Parallel;watt4,0;watt2,2,Left;watt0,4,Right
573;574;watt0,5,Bottom;watt4,0;watt2,2,Left
573;575;watt0,6,Bottom;watt4,0;watt2,2,Left
573;576;watt0,7,Bottom;watt4,0;watt2,2,Left
573;577;watt0,5,Right;watt4,0;watt2,2,Left
573;578;watt0,6,Right;watt4,0;watt2,2,Left
573;579;watt0,7,Right;watt4,0;watt2,2,Left
573;580;watt0,5,Top;watt4,0;watt2,2,Left
573;581;watt0,6,Top;watt4,0;watt2,2,Left
573;582;watt0,7,Top;watt4,0;watt2,2,Left
573;583;watt0,5,Parallel;watt4,0;watt2,2,Left
573;584;watt0,6,Parallel;watt4,0;watt2,2,Left
573;585;watt0,7,Parallel;watt4,0;watt2,2,Left
573;586;watt5,7,Bottom;watt4,0;watt2,2,Left
573;587;watt5,7,Right;watt4,0;watt2,2,Left
573;588;watt5,7,Top;watt4,0;watt2,2,Left
573;589;watt5,7,Parallel;watt4,0;watt2,2,Left
573;590;watt1,7,Bottom;watt4,0;watt2,2,Left
573;591;watt1,7,Right;watt4,0;watt2,2,Left
573;592;watt1,7,Top;watt4,0;watt2,2,Left
573;593;watt1,7,Parallel;watt4,0;watt2,2,Left
573;594;watt3,0,Bottom;watt4,0;watt2,2,Left
573;595;watt3,1,Bottom;watt4,0;watt2,2,Left
573;596;watt3,2,Bottom;watt4,0;watt2,2,Left
596;597;watt0,5,Right;watt4,0;watt2,2,Left;watt3,2,Bottom
596;598;watt0,6,Right;watt4,0;watt2,2,Left;watt3,2,Bottom
596;599;watt0,7,Right;watt4,0;watt2,2,Left;watt3,2,Bottom
596;600;watt0,5,Top;watt4,0;watt2,2,Left;watt3,2,Bottom
596;601;watt0,6,Top;watt4,0;watt2,2,Left;watt3,2,Bottom
596;602;watt0,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom
596;603;watt0,5,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom
596;604;watt0,6,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom
596;605;watt0,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom
596;606;watt5,7,Right;watt4,0;watt2,2,Left;watt3,2,Bottom
596;607;watt5,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom
596;608;watt5,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom
596;609;watt1,7,Right;watt4,0;watt2,2,Left;watt3,2,Bottom
596;610;watt1,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom
596;611;watt1,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom
611;612;watt3,3,Bottom;watt4,0;watt2,2,Left
611;613;watt3,4,Bottom;watt4,0;watt2,2,Left
611;614;watt3,5,Bottom;watt4,0;watt2,2,Left
611;615;watt3,6,Bottom;watt4,0;watt2,2,Left
611;616;watt3,7,Bottom;watt4,0;watt2,2,Left
611;617;watt3,3,Right;watt4,0;watt2,2,Left
611;618;watt3,4,Right;watt4,0;watt2,2,Left
611;619;watt3,5,Right;watt4,0;watt2,2,Left
611;620;watt3,6,Right;watt4,0;watt2,2,Left
620;621;watt0,5,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
620;622;watt0,6,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
620;623;watt0,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
620;624;watt0,5,Top;watt4,0;watt2,2,Left;watt3,6,Right
620;625;watt0,6,Top;watt4,0;watt2,2,Left;watt3,6,Right
620;626;watt0,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
620;627;watt0,5,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
620;628;watt0,6,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
620;629;watt0,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
620;630;watt5,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
620;631;watt5,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
620;632;watt5,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
620;633;watt1,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
620;634;watt1,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
620;635;watt1,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
635;636;watt3,7,Bottom;watt4,0;watt2,2,Left
635;637;watt3,7,Right;watt4,0;watt2,2,Left
635;638;watt3,7,Top;watt4,0;watt2,2,Left
635;639;watt3,7,Parallel;watt4,0;watt2,2,Left
635;640;watt0,5,Bottom;watt4,0;watt2,2,Left
635;641;watt0,6,Bottom;watt4,0;watt2,2,Left
635;642;watt0,7,Bottom;watt4,0;watt2,2,Left
635;643;watt0,5,Right;watt4,0;watt2,2,Left
635;644;watt0,6,Right;watt4,0;watt2,2,Left
635;645;watt0,7,Right;watt4,0;watt2,2,Left
635;646;watt0,5,Top;watt4,0;watt2,2,Left
635;647;watt0,6,Top;watt4,0;watt2,2,Left
635;648;watt0,7,Top;watt4,0;watt2,2,Left
635;649;watt0,5,Parallel;watt4,0;watt2,2,Left
635;650;watt0,6,Parallel;watt4,0;watt2,2,Left
635;651;watt0,7,Parallel;watt4,0;watt2,2,Left
635;652;watt5,7,Bottom;watt4,0;watt2,2,Left
635;653;watt5,7,Right;watt4,0;watt2,2,Left
635;654;watt5,7,Top;watt4,0;watt2,2,Left
635;655;watt5,7,Parallel;watt4,0;watt2,2,Left
635;656;watt1,7,Bottom;watt4,0;watt2,2,Left
635;657;watt1,7,Right;watt4,0;watt2,2,Left
635;658;watt1,7,Top;watt4,0;watt2,2,Left
635;659;watt1,7,Parallel;watt4,0;watt2,2,Left
611;660;watt0,5,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
611;661;watt0,6,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
611;662;watt0,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
611;663;watt0,5,Top;watt4,0;watt2,2,Left;watt3,6,Right
611;664;watt0,6,Top;watt4,0;watt2,2,Left;watt3,6,Right
611;665;watt0,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
611;666;watt0,5,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
611;667;watt0,6,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
611;668;watt0,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
611;669;watt5,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
611;670;watt5,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
611;671;watt5,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
611;672;watt1,7,Bottom;watt4,0;watt2,2,Left;watt3,6,Right
611;673;watt1,7,Top;watt4,0;watt2,2,Left;watt3,6,Right
611;674;watt1,7,Parallel;watt4,0;watt2,2,Left;watt3,6,Right
528;675;watt5,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;676;watt5,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;677;watt1,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;678;watt1,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;679;watt3,0,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;680;watt3,1,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;681;watt3,2,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;682;watt3,3,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;683;watt3,4,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;684;watt3,5,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;685;watt3,6,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;686;watt3,7,Top;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;687;watt3,0,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;688;watt3,1,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;689;watt3,2,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;690;watt3,3,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;691;watt3,4,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;692;watt3,5,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;693;watt3,6,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
528;694;watt3,7,Parallel;watt4,0;watt2,2,Left;watt3,2,Bottom;watt0,4,Right
493;695;watt3,0,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;696;watt3,1,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;697;watt3,2,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;698;watt3,3,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;699;watt3,4,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;700;watt3,5,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;701;watt3,6,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;702;watt3,7,Top;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;703;watt3,0,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;704;watt3,1,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;705;watt3,2,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;706;watt3,3,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;707;watt3,4,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;708;watt3,5,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;709;watt3,6,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
493;710;watt3,7,Parallel;watt4,0;watt2,2,Left;watt0,0,Bottom;watt3,6,Right
439;711;watt1,7,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
439;712;watt1,7,Top;watt4,0;watt2,2,Left;watt5,6,Right
439;713;watt1,7,Parallel;watt4,0;watt2,2,Left;watt5,6,Right
439;714;watt0,0,Bottom;watt4,0;watt2,2,Left;watt5,6,Right
